timestamp,eID,K40,Realtime,sTh232,Q,sCs137,Livetime,A1,Countrate,Cosmics,Total,Th232,sU238,sK40,U238,Cs137,StabSpectrum,Dose,Lat,Lon,Date,Height,Press,Temp,Hum,vT,datetime
1749562276001,SYNC_4112,81.586,0.598,53.072,0.387,38.207,0.598,0.694,115,1,66,21.399,66.407,388.741,33.398,19.052,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1.458, 1.878, 1.662, 2.094, 2.878, 2.878, 1.513, 0.634, 0.243, 1.439, 1.684, 2.632, 2, 0.441, 0.558, 1.64, 1.359, 0.199, 0.8, 0.078, 1.439, 3.355, 1.523, 0.602, 1, 0, 0, 0.596, 0.439, 1.916, 1.047, 2.712, 2.083, 0.203, 0.676, 0.323, 0, 0, 0, 0.876, 0.123, 0.756, 0.243, 0, 0.077, 0.922, 0, 0, 0.838, 0.161, 0, 1, 0.6, 0.44, 0.959, 0, 0, 0, 0.243, 0.756, 0, 0, 0.006, 0.993, 0, 0.656, 1.343, 0, 0, 0, 0, 0, 0, 0.855, 0.144, 0, 0, 0, 0, 0, 0, 0, 0, 0.265, 0.734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.444, 0.555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.374, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.019,0,0,1749562273058.2363,44.8,1008.7766535928143,26.16364271457086,43.07,1749562276001,2025-06-10 13:31:16.001
1749562276599,SYNC_4112,136.199,0.598,53.072,0.507,38.207,0.598,0.694,161,0,83,79.438,66.407,388.741,-38.505,5.735,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 1, 0, 1.29, 2.168, 0.878, 2.27, 1.439, 1.925, 1.027, 3, 3.217, 1.026, 4.172, 4.584, 2.248, 2.753, 1.88, 1.117, 0.32, 2.199, 3.679, 1.439, 2.596, 2.764, 2.873, 1.126, 0, 0, 0, 0, 0, 0.036, 1.439, 0.523, 0, 0.796, 0.203, 0, 2.116, 0.883, 0, 0, 0.876, 1.123, 0, 0, 0.637, 0.362, 0, 0, 1.398, 0.601, 0, 0, 0, 0, 0, 0, 0.921, 0.44, 0.637, 0, 0, 1, 0, 0.006, 0.993, 0.887, 0.112, 0, 0, 0, 0, 0, 0, 0.414, 1.44, 0.144, 0, 1, 0, 0.06, 0.939, 0, 0.383, 0.616, 0.265, 0.734, 1, 0, 0.03, 0.969, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.303, 0.696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.78, 0.219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.934, 0.065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.023,0,0,1749562274056.1404,42.284912280701754,1008.7757583832336,26.169610778443115,43.07,1749562276599,2025-06-10 13:31:16.599
1749562277199,SYNC_4112,370.685,0.598,53.072,0.605,38.207,0.598,0.694,106,1,90,46.119,66.407,388.741,-23.967,-8.649,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, 1.439, 3.776, 2.494, 2.235, 6.223, 5.243, 1.027, 3.683, 1.586, 2.049, 2.195, 3.44, 3.313, 0.441, 1.439, 2.079, 3.559, 0.879, 2.24, 1.518, 1.842, 0.957, 2.235, 3.481, 2.325, 0, 0.156, 0.843, 0, 0, 0, 0, 0, 1, 0, 0, 0.556, 0.443, 0, 0.876, 0.123, 0, 0, 0, 1.077, 0.922, 1.916, 0.083, 0, 0, 0, 0, 0, 0, 0, 0, 0.362, 0.637, 0.243, 0.756, 0, 0, 0, 0.893, 1.993, 0.112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.939, 0, 0, 0, 0.265, 1.441, 0.292, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.211, 1.441, 0.347, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.797, 0.202, 0.682, 0.317, 0, 1, 0, 0, 0.338, 0.661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.174, 0.825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.158, 0.841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.027,0,0,1749562275000.0,44.8,1008.7753640718563,26.17,43.08679640718563,1749562277199,2025-06-10 13:31:17.199
1749562277799,SYNC_4112,-39.912,0.599,52.983,0.463,38.143,0.599,0.694,105,2,69,-16.977,66.297,388.092,57.038,34.671,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0.411, 0.588, 0, 3.646, 1.521, 1.439, 5.486, 2.878, 1.027, 2.365, 2.243, 2.122, 4.318, 1.195, 1.754, 2.003, 1.996, 0.88, 3.119, 0.759, 0.638, 2.879, 1.8, 0.921, 0, 0.397, 0.602, 1, 0, 0, 0, 0.036, 0.963, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1.279, 0.72, 0.16, 0.839, 0.04, 0.959, 0.921, 0.44, 0.637, 0, 0, 0, 0, 0, 0.446, 0.553, 0, 1.538, 0.461, 0, 1, 0, 0, 0, 0, 0, 0, 0.178, 0.821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.977, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.208, 0.791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.019,0,0,1749562275037.4531,44.8,1008.7755760479041,26.17,43.09523952095809,1749562277799,2025-06-10 13:31:17.799
1749562278400,SYNC_4112,275.146,0.6,52.895,0.533,38.079,0.6,0.694,70,0,67,13.487,66.186,387.445,26.391,-10.712,"[0.6, 0.585, 0, 0, 0, 0.094, 0.905, 0, 2, 1.701, 1.588, 2.168, 1.541, 0, 1.188, 4.298, 1.439, 1.804, 2.074, 3.683, 1.512, 3.122, 1.439, 0.437, 0, 0, 0, 0, 1, 1.277, 4.722, 0.518, 0.481, 1, 0, 1, 0, 0.156, 0.843, 0.036, 0.963, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.958, 0.44, 1.44, 0.161, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0.684, 0.315, 0, 1, 0, 0, 0.328, 0.671, 0, 0, 0, 0, 0, 0, 0, 0.296, 0.703, 1, 0.619, 0.38, 0, 0, 0, 0.824, 1.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.444, 0.555, 0, 0, 0, 0, 0.094, 0.905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.47, 0.529, 0, 0.797, 0.202, 0, 0.125, 0.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.054, 0.945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.842, 0.157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02,0,0,1749562276000.0,44.8,1008.7773754491018,26.17,43.07724550898204,1749562278400,2025-06-10 13:31:18.400
1749562279002,SYNC_4112,118.834,0.599,52.983,0.294,38.143,0.599,0.694,129,0,77,82.78,66.297,388.092,-37.057,12.453,"[0.598, 0.585, 0, 0, 0, 1, 0, 0.972, 0.85, 1.176, 1.58, 1.419, 2.674, 3.325, 2.094, 2.392, 2.364, 1.878, 3.683, 4.074, 1.512, 4.367, 3.194, 0.441, 1.996, 0.88, 1.439, 0.679, 2.199, 0.8, 0, 0, 0, 0.397, 1.439, 0.162, 1.434, 0.879, 2.283, 1.403, 0, 0, 0.356, 0.643, 0.708, 3.643, 0.88, 2.323, 0.443, 1.309, 2.567, 0.123, 0, 0, 0.637, 0.362, 0.517, 0.482, 0.398, 0.601, 0, 0, 0, 0, 0, 0.481, 0.518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.414, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.589, 0.41, 0, 0.913, 0.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.24, 0.759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015,0,0,1749562276051.5808,44.8,1008.7785307078764,26.17358923230309,43.077178464606185,1749562279002,2025-06-10 13:31:19.002
1749562279601,SYNC_4112,189.922,0.601,52.807,0.709,38.016,0.601,0.694,105,0,77,42.591,66.076,386.801,-20.748,20.458,"[0.601, 0.585, 0, 0, 0, 0, 0.533, 1.439, 0.027, 0.85, 2.149, 0.729, 2.776, 3.102, 2.486, 1.905, 1.851, 4.148, 2.413, 0.586, 0.683, 3.807, 5.195, 1.315, 0.998, 0, 0.32, 1.439, 3.439, 1.439, 2.439, 1.957, 1.921, 1.042, 0, 0, 0.717, 1.282, 0, 0, 0, 0.916, 0.083, 0.796, 0.203, 0, 0.116, 0.883, 0, 0, 0, 0.316, 1.44, 1.243, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0.04, 0.959, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.091, 0.908, 0, 0, 0, 0, 0, 0, 0, 1, 0.501, 0.498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.679, 0.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.186, 0.813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0.259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.609, 0.39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021,0,0,1749562277000.0,44.807249999999996,1008.7792473579261,26.179561316051846,43.089122632103695,1749562279601,2025-06-10 13:31:19.601
1749562280204,SYNC_4112,346.045,0.6,52.895,0.858,38.079,0.6,0.694,115,2,79,2.86,66.186,387.445,20.716,18.491,"[0.6, 0.585, 0, 0, 0, 0, 0, 0.972, 0.027, 0, 1.29, 1.439, 2.439, 1.439, 2.533, 3.345, 2.364, 4.878, 2.074, 2.439, 2.122, 1.001, 3.194, 3.439, 0.998, 2.641, 3.318, 2.039, 0.199, 0.8, 1, 0, 0.957, 0.837, 1.204, 1.277, 1.439, 0.282, 0, 1, 0, 0.916, 2.083, 0.796, 0.439, 0.763, 1, 0, 0, 0, 0, 0.316, 0.683, 0, 0, 0, 0.517, 0.482, 0.398, 0.601, 0, 0, 0, 0, 0, 0, 1.843, 0.156, 0, 0, 0, 0, 0, 0, 0.446, 0.553, 0.328, 0.671, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.237, 0.762, 0, 0, 0.003, 0.996, 0, 0.328, 1.441, 0.23, 0, 0, 0.536, 0.463, 0, 0, 0, 0, 0, 0, 0.07, 0.929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.355, 1.442, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.208, 0.791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.024,0,0,1749562278000.0,44.89225,1008.7796347305389,26.18,43.078842315369265,1749562280204,2025-06-10 13:31:20.204
1749562280805,SYNC_4112,308.885,0.599,52.983,0.362,38.143,0.599,0.694,140,0,87,-10.762,66.297,388.092,69.885,16.354,"[0.598, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1.823, 3.27, 4.337, 5.345, 3.048, 7.196, 2.221, 1.439, 0.439, 2.001, 1.875, 0, 3.522, 2.477, 0.759, 1.439, 2.078, 2.8, 0.921, 0.957, 0.439, 1.439, 1.439, 0.722, 0.313, 2.283, 0.403, 0, 0, 0.712, 2.083, 0.439, 1.44, 1.323, 0, 0, 0, 0, 1.316, 0.683, 0, 0, 0, 0.517, 0.482, 2, 0.838, 0.161, 0.719, 0.44, 2.04, 0.799, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.446, 0.553, 0, 0.769, 0.23, 0, 0.091, 0.908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.472, 0.527, 0, 0, 0, 1.358, 1.641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.374, 0.625, 0, 0, 0, 0, 1, 0.47, 0.529, 0, 0, 0.24, 0.759, 0, 0.567, 0.432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.023,0,0,1749562278039.9001,44.8,1008.7795376869392,26.18157527417747,43.06842472582253,1749562280805,2025-06-10 13:31:20.805
1749562281411,SYNC_4112,160.039,0.6,52.895,1.17,38.079,0.6,0.694,200,1,93,-2.347,66.186,387.445,34.099,2.62,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 1, 0, 3.58, 2.149, 2.439, 2.654, 5.27, 2.392, 3.29, 4.683, 4.953, 4.318, 2.268, 1.245, 2.316, 4.444, 3.993, 0, 0, 1.519, 0.679, 1.439, 3.361, 0, 1.915, 1.084, 1.674, 1.325, 0.717, 0.439, 1.439, 0.439, 0.963, 0, 0, 0, 0, 0, 0.116, 0.883, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.398, 1.44, 0.161, 0, 0, 0, 0.04, 1.44, 0.518, 0, 0, 0, 0, 0, 0, 0, 0, 0.887, 0.112, 0.769, 0.23, 0, 0, 0, 0.973, 0.026, 0, 0, 0, 0, 0, 0.06, 0.939, 0, 0.383, 0.616, 0, 0.707, 0.292, 0, 0, 0, 0, 0, 0, 0, 0.679, 0.32, 0, 0, 0, 0.886, 0.113, 0, 1, 0.652, 0.347, 0.536, 0.463, 0, 0, 0, 0, 0, 0, 0, 0.512, 0.487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.682, 0.317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.167, 0.832, 0, 0, 0, 0, 0.829, 0.17, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.027,0,0,1749562279000.0,44.8,1008.7781480558324,26.187617148554338,43.06238285144566,1749562281411,2025-06-10 13:31:21.411
1749562282007,SYNC_4112,106.34,0.6,52.895,0.605,38.079,0.6,0.694,75,3,64,3.015,66.186,387.445,23.333,16.536,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, 1.439, 1.27, 0.607, 2.533, 4.317, 2.466, 2.804, 2.074, 0.683, 2.878, 1.756, 2.001, 3.877, 1.439, 1.439, 1.439, 1.439, 1.24, 0.638, 0.361, 0, 0.957, 1.837, 1.204, 1, 0, 0, 0, 0.036, 0.963, 0, 0, 1.592, 0.407, 0, 0, 0, 0, 0, 0.876, 0.123, 0, 0, 0, 0.077, 0.922, 0, 0, 0, 0, 0.719, 1.28, 0, 0.04, 0.959, 0, 0, 0, 1, 0.684, 0.315, 0, 0, 0, 0, 0, 0, 0.209, 1.44, 0.349, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.148, 0.851, 0, 0, 0, 0, 0, 0, 0, 0.12, 0.879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.606, 0.393, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.021,0,0,1749562279053.2446,44.8,1008.7777060396039,26.19,43.06,1749562282007,2025-06-10 13:31:22.007
1749562282609,SYNC_4112,53.173,0.6,52.895,0.38,38.079,0.6,0.694,129,1,68,47.962,66.186,387.445,12.803,23.381,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.729, 0.439, 0.831, 3.141, 2.858, 0.925, 4.169, 2.709, 1.439, 0.756, 0.122, 3.125, 4.751, 0.441, 0.558, 1, 0, 0.398, 2.24, 0.361, 0.518, 0.481, 0.397, 3.114, 0.764, 0.722, 0, 0, 0.036, 0.963, 0.916, 2.083, 0, 0, 0.676, 0.323, 0, 0, 0.436, 1.44, 1.123, 0.756, 0.243, 0, 1, 0.517, 2.398, 0.482, 0.601, 0.279, 0.72, 1, 0, 0.04, 0.959, 0, 1, 0.803, 0.196, 0, 0, 0, 1, 0, 0.887, 0.112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.939, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.913, 0.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.021,0,0,1749562280000.0,44.8,1008.777884851485,26.19,43.06,1749562282609,2025-06-10 13:31:22.609
